Job,Operation,ToolSet,Processing Time,Priority
0,0,111,174,1
0,1,111,174,1
1,1,3408,166,1
1,0,3408,166,1
2,0,197,150,0
2,1,197,150,0
3,1,93,24,1
3,0,93,24,1
4,1,3320,11,1
4,0,3320,11,1
5,0,925,50,1
5,1,925,50,1
6,0,2350,19,1
6,1,2350,19,1
7,1,102,113,1
7,0,102,113,1
8,0,3266,89,1
8,1,3266,89,1
9,0,2076,28,1
9,1,2076,28,1
10,0,2413,4,1
10,1,2413,4,1
11,0,2772,18,1
11,1,2772,18,1
12,0,469,17,1
12,1,469,17,1
13,0,89,74,0
13,1,89,74,0
14,0,1647,11,1
14,1,1647,11,1
15,0,1694,53,1
15,1,1694,53,1
16,0,532,68,1
16,1,532,68,1
17,1,969,95,1
17,0,969,95,1
18,0,196,16,1
18,1,196,16,1
19,1,2058,178,1
19,0,2058,178,1
20,0,148,165,1
20,1,148,165,1
21,1,461,168,1
21,0,461,168,1
22,1,3272,147,1
22,0,3272,147,1
23,1,1087,54,1
23,0,1087,54,0
24,0,2967,106,1
24,1,2967,106,1
25,0,3263,168,0
26,0,2012,117,1
27,0,3245,59,1
28,0,564,134,1
29,0,2870,114,1
30,0,2226,106,1
31,0,3130,163,1
32,0,511,61,1
33,0,3238,92,1
34,0,3224,25,1
35,0,16,152,1
36,0,3173,122,1
37,0,1354,138,1
38,0,2119,160,1
39,0,3396,130,1
40,0,566,45,1
41,0,636,4,1
42,0,1707,101,1
43,0,2200,65,1
44,0,132,39,1
45,0,62,158,1
46,0,85,41,1
47,0,2993,168,1
48,0,1574,34,1
49,0,486,53,1
